day,city,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,surface_pressure,cloud_cover,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,is_day,sunshine_duration,latitude,longitude
2000-01-01,Ho Chi Minh,2000-01-01 11:30:00+00:00,26.232336,83.46987,22.963585,31.29386,0.14999999,0.14999999,11.875,1009.32916,1008.63837,35.125,0.15685366,0.6382294,4.337381,147.07344,28.642752,0.23262501,0.45833334,1547.035,10.790861129760742,106.6313018798828
2000-01-02,Ho Chi Minh,2000-01-02 11:30:00+00:00,26.205252,81.72672,22.5365,31.010918,0.004166667,0.004166667,3.0,1009.1458,1008.4551,32.537502,0.1569329,0.7062824,4.1312943,102.52044,28.361502,0.23387499,0.45833334,1551.7106,10.790861129760742,106.6313018798828
2000-01-03,Ho Chi Minh,2000-01-03 11:30:00+00:00,26.559418,79.84681,22.56775,31.252974,0.004166667,0.004166667,3.125,1008.87915,1008.18945,38.975002,0.15586779,0.7708044,4.8549957,96.0968,28.517752,0.21966666,0.45833334,1511.4746,10.790861129760742,106.6313018798828
2000-01-04,Ho Chi Minh,2000-01-04 11:30:00+00:00,26.632334,83.61398,23.374,32.024166,0.029166667,0.029166667,3.2916667,1009.45,1008.76,40.399998,0.15903492,0.6523297,3.5790608,169.22627,29.065666,0.221,0.45833334,1558.6537,10.790861129760742,106.6313018798828
2000-01-05,Ho Chi Minh,2000-01-05 11:30:00+00:00,26.349,82.20921,22.819834,31.20884,0.058333337,0.058333337,4.9583335,1009.8125,1009.1216,27.35,0.15639271,0.6894927,4.877847,116.82404,28.778168,0.2255,0.45833334,1524.0913,10.790861129760742,106.6313018798828
2000-01-06,Ho Chi Minh,2000-01-06 11:30:00+00:00,26.228167,82.64915,22.790667,31.049795,0.075,0.075,11.583333,1010.2583,1009.5669,41.925,0.15605961,0.66720957,4.8010287,117.716125,28.707335,0.23924999,0.45833334,1541.598,10.790861129760742,106.6313018798828
2000-01-07,Ho Chi Minh,2000-01-07 11:30:00+00:00,25.901085,84.22054,22.844833,30.793814,0.029166667,0.029166667,5.9583335,1010.7708,1010.0782,55.5125,0.13937251,0.5877951,4.109766,144.20494,28.365667,0.24470834,0.45833334,1549.1215,10.790861129760742,106.6313018798828
2000-01-08,Ho Chi Minh,2000-01-08 11:30:00+00:00,25.671919,78.43018,21.401085,29.34388,0.0,0.0,1.75,1010.37915,1009.68634,54.90417,0.14101224,0.790528,6.6970115,137.51631,27.657333,0.23108333,0.45833334,1500.0,10.790861129760742,106.6313018798828
2000-01-09,Ho Chi Minh,2000-01-09 11:30:00+00:00,26.0365,74.97295,20.971918,29.82914,0.0,0.0,0.8333333,1010.0542,1009.36237,25.650002,0.17551683,0.9302471,5.7840676,113.92101,28.315666,0.2075,0.45833334,1415.0718,10.790861129760742,106.6313018798828
2000-01-10,Ho Chi Minh,2000-01-10 11:30:00+00:00,26.946917,72.302376,21.228167,30.602097,0.0,0.0,1.0416666,1009.7834,1009.0938,32.425,0.18199188,1.0722063,7.498167,97.998024,29.003166,0.18658333,0.45833334,1573.778,10.790861129760742,106.6313018798828
2000-01-11,Ho Chi Minh,2000-01-11 11:30:00+00:00,26.90525,74.32131,21.644835,30.423616,0.004166667,0.004166667,2.8333333,1009.5125,1008.82306,24.199999,0.17144132,1.0001101,9.322591,106.46981,28.815666,0.17354167,0.45833334,1506.8151,10.790861129760742,106.6313018798828
2000-01-12,Ho Chi Minh,2000-01-12 11:30:00+00:00,26.676085,75.792755,21.596918,30.364954,0.004166667,0.004166667,2.1666667,1009.4167,1008.7268,6.4625,0.18906397,0.9704659,8.744598,132.18584,29.407333,0.16304167,0.45833334,1586.7509,10.790861129760742,106.6313018798828
2000-01-13,Ho Chi Minh,2000-01-13 11:30:00+00:00,26.438583,79.00624,22.157333,30.68715,0.0,0.0,0.7916667,1008.73334,1008.0434,29.637499,0.16930836,0.82415944,6.6043305,128.08669,29.815666,0.15775,0.45833334,1565.5269,10.790861129760742,106.6313018798828
2000-01-14,Ho Chi Minh,2000-01-14 11:30:00+00:00,26.399002,77.96389,21.901085,30.477602,0.0125,0.0125,5.1666665,1008.74585,1008.0557,38.3125,0.15235987,0.84846735,6.1158347,125.93598,29.774,0.15345833,0.45833334,1553.0223,10.790861129760742,106.6313018798828
2000-01-15,Ho Chi Minh,2000-01-15 11:30:00+00:00,26.611502,75.29235,21.496918,30.49851,0.0125,0.0125,4.5,1009.5083,1008.8183,17.725,0.15975761,0.968317,6.090342,112.85971,29.757334,0.15033333,0.45833334,1577.2183,10.790861129760742,106.6313018798828
2000-01-16,Ho Chi Minh,2000-01-16 11:30:00+00:00,27.071917,74.174385,21.6615,31.17852,0.0,0.0,0.7083333,1009.9375,1009.2481,25.8125,0.1803534,1.0373057,6.0555577,97.23798,30.71775,0.14470834,0.45833334,1587.6049,10.790861129760742,106.6313018798828
2000-01-17,Ho Chi Minh,2000-01-17 11:30:00+00:00,27.234419,74.128426,21.836502,31.375412,0.008333334,0.008333334,5.0416665,1010.30835,1009.61914,32.45,0.1734493,1.0390388,6.028486,121.39678,30.884417,0.14295833,0.45833334,1592.9995,10.790861129760742,106.6313018798828
2000-01-18,Ho Chi Minh,2000-01-18 11:30:00+00:00,26.201086,79.02964,22.053167,30.337748,0.15416667,0.15416667,16.5,1011.58746,1010.895,55.399998,0.15061897,0.7812484,6.2727127,190.86237,30.015669,0.17058332,0.45833334,1527.7002,10.790861129760742,106.6313018798828
2000-01-19,Ho Chi Minh,2000-01-19 11:30:00+00:00,26.21775,71.228096,20.40525,29.60418,0.004166667,0.004166667,3.4583333,1011.53754,1010.84515,42.987503,0.16936742,1.0329307,6.0935845,113.07897,29.138582,0.17237501,0.45833334,1547.7256,10.790861129760742,106.6313018798828
2000-01-20,Ho Chi Minh,2000-01-20 11:30:00+00:00,26.142752,68.18653,19.390669,29.08029,0.0,0.0,1.1666666,1012.2375,1011.54443,42.183334,0.161402,1.1820235,5.3651547,122.78043,29.140669,0.15699999,0.45833334,1553.4095,10.790861129760742,106.6313018798828
2000-01-21,Ho Chi Minh,2000-01-21 11:30:00+00:00,25.594833,67.43267,18.524,28.420721,0.0,0.0,0.8333333,1012.81665,1012.1219,24.700003,0.18960278,1.2046951,4.96184,207.10529,29.60525,0.14404167,0.45833334,1607.6544,10.790861129760742,106.6313018798828
2000-01-22,Ho Chi Minh,2000-01-22 11:30:00+00:00,25.963585,69.73429,19.403168,29.130136,0.0,0.0,1.0833334,1011.4709,1010.7779,34.912502,0.1595171,1.1370238,3.9833717,224.3351,29.609419,0.13679166,0.45833334,1519.728,10.790861129760742,106.6313018798828
2000-01-23,Ho Chi Minh,2000-01-23 11:30:00+00:00,26.330252,77.48629,21.684418,30.285484,0.033333335,0.033333335,5.625,1010.9917,1010.29987,45.75,0.15302338,0.86620545,6.2360034,128.11528,30.16775,0.14887501,0.45833334,1497.8501,10.790861129760742,106.6313018798828
2000-01-24,Ho Chi Minh,2000-01-24 11:30:00+00:00,26.844833,73.61827,21.415667,30.399809,0.0,0.0,0.875,1011.2791,1010.58844,31.612501,0.17933308,1.0337507,8.4542265,83.585,29.790667,0.15083334,0.45833334,1525.1927,10.790861129760742,106.6313018798828
2000-01-25,Ho Chi Minh,2000-01-25 11:30:00+00:00,27.132334,66.952255,20.011501,29.889122,0.0,0.0,1.125,1011.9458,1011.2552,37.05,0.18873985,1.311725,8.91232,83.426704,30.142752,0.1425,0.45833334,1593.0323,10.790861129760742,106.6313018798828
2000-01-26,Ho Chi Minh,2000-01-26 11:30:00+00:00,26.961502,63.964645,19.213583,29.72384,0.008333334,0.008333334,3.125,1012.0625,1011.3714,38.391666,0.18552436,1.3880925,6.383957,70.460884,30.119833,0.13658334,0.45833334,1554.5289,10.790861129760742,106.6313018798828
2000-01-27,Ho Chi Minh,2000-01-27 11:30:00+00:00,26.140669,59.469513,17.451084,27.874994,0.004166667,0.004166667,3.6666667,1012.47504,1011.78174,51.975002,0.17329048,1.4321656,7.4011407,53.243717,29.469833,0.13391666,0.45833334,1481.2274,10.790861129760742,106.6313018798828
2000-01-28,Ho Chi Minh,2000-01-28 11:30:00+00:00,26.059418,57.50066,16.50525,27.7724,0.0,0.0,1.2083334,1012.74585,1012.05225,37.662502,0.20116454,1.5475067,6.4936337,106.20282,29.955252,0.129125,0.45833334,1569.2544,10.790861129760742,106.6313018798828
2000-01-29,Ho Chi Minh,2000-01-29 11:30:00+00:00,26.832335,59.580387,17.9615,29.302607,0.0,0.0,1.6666666,1013.5417,1012.84937,53.37917,0.18003607,1.5047923,4.7960687,93.918755,30.9615,0.12541667,0.45833334,1605.7682,10.790861129760742,106.6313018798828
2000-01-30,Ho Chi Minh,2000-01-30 11:30:00+00:00,27.03025,54.139847,16.763584,28.844328,0.0,0.0,1.9166666,1014.21246,1013.5202,62.362503,0.1889348,1.6996075,5.6077895,153.8543,31.194834,0.123124994,0.45833334,1556.4381,10.790861129760742,106.6313018798828
2000-01-31,Ho Chi Minh,2000-01-31 11:30:00+00:00,25.990667,53.267345,15.574,27.07123,0.0,0.0,1.0833334,1013.9375,1013.243,36.475002,0.1696287,1.6323286,6.237062,171.12213,29.503166,0.12166667,0.45833334,1448.6024,10.790861129760742,106.6313018798828
2000-02-01,Ho Chi Minh,2000-02-01 11:30:00+00:00,26.346918,57.17693,16.846918,28.127192,0.0,0.0,1.0833334,1012.8958,1012.2028,38.787502,0.18521522,1.5554671,6.079454,159.03468,30.388582,0.12004167,0.45833334,1526.4318,10.790861129760742,106.6313018798828
2000-02-02,Ho Chi Minh,2000-02-02 11:30:00+00:00,26.00525,65.06071,18.065668,28.490433,0.0,0.0,0.5416667,1012.89996,1012.20624,23.950003,0.19746768,1.3390566,5.9025035,274.9589,30.749,0.11858333,0.45833334,1621.0297,10.790861129760742,106.6313018798828
2000-02-03,Ho Chi Minh,2000-02-03 11:30:00+00:00,26.563583,67.241844,19.274,29.541494,0.0,0.0,1.25,1012.31665,1011.6245,44.7,0.18786031,1.2828072,6.0644283,247.39073,31.228167,0.11754167,0.45833334,1601.152,10.790861129760742,106.6313018798828
2000-02-04,Ho Chi Minh,2000-02-04 11:30:00+00:00,26.961502,69.8376,20.386501,30.412546,0.0,0.0,1.25,1009.8667,1009.17706,43.024998,0.19170974,1.2163876,6.4073524,206.85457,32.00942,0.116583325,0.45833334,1516.3529,10.790861129760742,106.6313018798828
2000-02-05,Ho Chi Minh,2000-02-05 11:30:00+00:00,27.544832,67.98792,20.363585,30.897346,0.0,0.0,1.5416666,1009.28754,1008.5997,51.362503,0.19674824,1.3441862,7.0079613,248.2257,32.113583,0.11579167,0.45833334,1616.1411,10.790861129760742,106.6313018798828
2000-02-06,Ho Chi Minh,2000-02-06 11:30:00+00:00,26.169836,74.01706,20.565668,29.54873,0.0125,0.0125,8.291667,1008.9792,1008.2884,70.70417,0.1445916,1.0040474,6.3034415,168.7448,30.657333,0.12033334,0.45833334,985.24194,10.790861129760742,106.6313018798828
2000-02-07,Ho Chi Minh,2000-02-07 11:30:00+00:00,25.532333,75.78631,20.509417,28.745398,0.16666667,0.16666667,19.125,1009.3042,1008.61176,76.0375,0.10520951,0.88455725,6.3855424,196.84178,28.807335,0.1365,0.45833334,105.20565,10.790861129760742,106.6313018798828
2000-02-08,Ho Chi Minh,2000-02-08 11:30:00+00:00,25.396917,71.24441,19.31775,28.098593,0.0,0.0,1.9166666,1009.7166,1009.0237,64.0,0.121877484,1.0154489,5.9829097,193.35545,28.053167,0.161125,0.45833334,970.5279,10.790861129760742,106.6313018798828
2000-02-09,Ho Chi Minh,2000-02-09 11:30:00+00:00,25.580252,70.38156,19.203169,28.19844,0.0,0.0,1.5833334,1009.60834,1008.9158,48.787502,0.16431378,1.106884,6.6205535,216.82329,28.807335,0.14654167,0.45833334,1568.0844,10.790861129760742,106.6313018798828
2000-02-10,Ho Chi Minh,2000-02-10 11:30:00+00:00,26.544836,69.278496,19.715668,29.47354,0.0,0.0,1.3333334,1010.2625,1009.5718,45.462498,0.1864656,1.223105,7.080252,234.69908,30.149,0.13408333,0.45833334,1597.0338,10.790861129760742,106.6313018798828
2000-02-11,Ho Chi Minh,2000-02-11 11:30:00+00:00,26.509417,68.389915,19.709417,29.490717,0.0,0.0,1.25,1009.75415,1009.06366,41.1375,0.18424213,1.2231872,6.646601,176.32141,31.003166,0.12679167,0.5,1604.8632,10.790861129760742,106.6313018798828
2000-02-12,Ho Chi Minh,2000-02-12 11:30:00+00:00,26.961502,66.39925,19.732334,30.129807,0.0,0.0,0.5416667,1009.18335,1008.4943,23.529167,0.19190389,1.3121014,6.257772,188.44368,31.736502,0.12279167,0.5,1384.201,10.790861129760742,106.6313018798828
2000-02-13,Ho Chi Minh,2000-02-13 11:30:00+00:00,27.307335,71.79235,21.390669,31.035303,0.025,0.025,6.625,1008.44165,1007.7539,18.6875,0.19160692,1.124565,8.002519,126.66183,32.201084,0.12441667,0.5,1609.548,10.790861129760742,106.6313018798828
2000-02-14,Ho Chi Minh,2000-02-14 11:30:00+00:00,27.459417,73.15034,21.859419,31.184135,0.14166667,0.14166667,9.916667,1009.0625,1008.3747,45.162502,0.1937403,1.0827979,9.260539,113.960976,31.844833,0.13529167,0.5,1619.0099,10.790861129760742,106.6313018798828
2000-02-15,Ho Chi Minh,2000-02-15 11:30:00+00:00,27.16775,71.33774,21.307335,30.86589,0.016666668,0.016666668,2.8333333,1009.60834,1008.91943,28.300001,0.18421395,1.118698,7.1902404,111.92121,31.236502,0.13825001,0.5,1640.4784,10.790861129760742,106.6313018798828
2000-02-16,Ho Chi Minh,2000-02-16 11:30:00+00:00,27.584417,60.708164,18.944834,29.996424,0.0,0.0,1.125,1009.21246,1008.52484,37.562504,0.22978817,1.5564648,8.89578,114.79673,31.721916,0.12904167,0.5,1641.1987,10.790861129760742,106.6313018798828
2000-02-17,Ho Chi Minh,2000-02-17 11:30:00+00:00,27.821917,66.000374,20.605251,31.133936,0.020833334,0.020833334,2.9166667,1009.1458,1008.45874,27.275002,0.20041543,1.3539557,8.16258,106.72656,32.171917,0.12633334,0.5,1620.6909,10.790861129760742,106.6313018798828
2000-02-18,Ho Chi Minh,2000-02-18 11:30:00+00:00,27.794832,69.32009,21.261501,30.767061,0.008333334,0.008333334,2.8333333,1009.7625,1009.07495,29.675001,0.2083121,1.2576867,11.828078,124.68277,31.515665,0.12750001,0.5,1651.1068,10.790861129760742,106.6313018798828
2000-02-19,Ho Chi Minh,2000-02-19 11:30:00+00:00,27.463585,74.443665,22.015669,31.495054,0.04583333,0.04583333,7.4583335,1009.64166,1008.9534,41.45,0.20136309,1.0748271,8.244919,142.47101,31.959417,0.128125,0.5,1630.2408,10.790861129760742,106.6313018798828
2000-02-20,Ho Chi Minh,2000-02-20 11:30:00+00:00,27.865667,71.8565,21.7615,31.945343,0.0,0.0,1.2916666,1009.325,1008.6379,41.05,0.1978889,1.1939154,7.0094795,140.8521,32.39275,0.123875,0.5,1561.2782,10.790861129760742,106.6313018798828
2000-02-21,Ho Chi Minh,2000-02-21 11:30:00+00:00,27.796919,74.56756,22.492752,32.0089,0.008333334,0.008333334,2.8333333,1009.75,1009.0625,29.012499,0.1901092,1.0530906,8.294262,135.77223,32.444836,0.12391666,0.5,1648.7692,10.790861129760742,106.6313018798828
2000-02-22,Ho Chi Minh,2000-02-22 11:30:00+00:00,28.04275,73.45503,22.409418,32.26874,0.0125,0.0125,3.0,1009.6958,1009.00885,36.287502,0.19622995,1.1227878,8.149624,139.61629,32.499,0.124249995,0.5,1591.9131,10.790861129760742,106.6313018798828
2000-02-23,Ho Chi Minh,2000-02-23 11:30:00+00:00,28.00525,73.66204,22.328169,32.153694,0.004166667,0.004166667,2.7916667,1009.6458,1008.9589,28.0875,0.19859165,1.1300966,8.256215,139.24342,32.32192,0.123791665,0.5,1649.9247,10.790861129760742,106.6313018798828
2000-02-24,Ho Chi Minh,2000-02-24 11:30:00+00:00,27.982332,74.9856,22.63025,32.14963,0.0125,0.0125,5.0833335,1010.02496,1009.3377,32.3375,0.20649283,1.0766246,9.532715,146.56335,32.246918,0.12858333,0.5,1663.9214,10.790861129760742,106.6313018798828
2000-02-25,Ho Chi Minh,2000-02-25 11:30:00+00:00,28.1365,73.56016,22.60525,32.621296,0.074999996,0.074999996,5.2916665,1009.6792,1008.9925,28.824999,0.19222194,1.1099408,7.148726,115.73333,32.48025,0.14504166,0.5,1641.9286,10.790861129760742,106.6313018798828
2000-02-26,Ho Chi Minh,2000-02-26 11:30:00+00:00,28.053167,62.80216,20.078169,31.168093,0.0,0.0,0.8333333,1009.1458,1008.4593,29.9375,0.19269432,1.4837219,6.8754106,79.23077,31.296915,0.14470834,0.5,1628.6664,10.790861129760742,106.6313018798828
2000-02-27,Ho Chi Minh,2000-02-27 11:30:00+00:00,27.482336,63.94304,19.546919,30.439383,0.045833334,0.045833334,12.583333,1010.07916,1009.3907,79.03333,0.17241496,1.426185,6.578406,54.98723,31.24275,0.13483334,0.5,1080.658,10.790861129760742,106.6313018798828
2000-02-28,Ho Chi Minh,2000-02-28 11:30:00+00:00,27.076086,77.81277,22.426085,31.711977,0.17916667,0.17916667,11.0,1010.6333,1009.94354,66.9625,0.14867903,0.8894794,4.404313,92.10604,31.176085,0.16016667,0.5,1326.1779,10.790861129760742,106.6313018798828
2000-02-29,Ho Chi Minh,2000-02-29 11:30:00+00:00,27.601084,69.99431,21.209417,30.976786,0.004166667,0.004166667,2.7083333,1010.1458,1009.4575,24.512499,0.20520811,1.2241744,9.226566,108.986145,30.671915,0.16475,0.5,1680.747,10.790861129760742,106.6313018798828
2000-03-01,Ho Chi Minh,2000-03-01 11:30:00+00:00,28.028168,64.94236,20.401085,30.892519,0.004166667,0.004166667,2.3333333,1010.1167,1009.4294,13.912501,0.2234109,1.4484009,10.1000395,103.8652,31.246918,0.14629167,0.5,1667.2197,10.790861129760742,106.6313018798828
2000-03-02,Ho Chi Minh,2000-03-02 11:30:00+00:00,27.934418,70.39242,21.5365,32.179317,0.05,0.05,11.208333,1010.75,1010.0621,28.324999,0.19798853,1.2469372,5.233458,128.92155,32.440666,0.14079167,0.5,1672.3969,10.790861129760742,106.6313018798828
2000-03-03,Ho Chi Minh,2000-03-03 11:30:00+00:00,28.126083,70.278114,21.813583,32.6824,0.008333334,0.008333334,5.0,1010.62085,1009.93353,29.2875,0.20046006,1.2369045,4.40928,131.28545,32.553165,0.14483334,0.5,1648.9473,10.790861129760742,106.6313018798828
2000-03-04,Ho Chi Minh,2000-03-04 11:30:00+00:00,28.49275,69.734146,21.896917,32.609806,0.008333334,0.008333334,3.625,1009.5542,1008.86835,53.995834,0.20443274,1.3154353,7.038275,245.53339,32.93025,0.13595833,0.5,1617.7196,10.790861129760742,106.6313018798828
2000-03-05,Ho Chi Minh,2000-03-05 11:30:00+00:00,28.088585,76.23687,23.088585,32.799175,0.16666667,0.16666667,16.583334,1008.3333,1007.64746,52.825,0.19478251,1.0302954,7.678966,212.03125,33.032333,0.18195833,0.5,1649.3496,10.790861129760742,106.6313018798828
2000-03-06,Ho Chi Minh,2000-03-06 11:30:00+00:00,27.421919,81.32191,23.744835,32.73246,0.0625,0.0625,15.833333,1008.7209,1008.0332,54.300003,0.15483588,0.74285746,4.7893863,160.99118,30.771917,0.22933334,0.5,1542.3619,10.790861129760742,106.6313018798828
2000-03-07,Ho Chi Minh,2000-03-07 11:30:00+00:00,27.211502,81.03385,23.492752,32.117504,0.125,0.125,16.541666,1009.7791,1009.09033,69.70417,0.16347744,0.7449741,6.9679585,175.07619,30.2865,0.256125,0.5,1449.6475,10.790861129760742,106.6313018798828
2000-03-08,Ho Chi Minh,2000-03-08 11:30:00+00:00,27.546919,79.10291,23.269835,32.623997,0.025,0.025,7.7916665,1009.85834,1009.17017,55.625,0.1669706,0.86545277,5.164644,208.21399,30.330252,0.24445833,0.5,1580.6752,10.790861129760742,106.6313018798828
2000-03-09,Ho Chi Minh,2000-03-09 11:30:00+00:00,28.076082,74.22628,22.6615,32.986183,0.004166667,0.004166667,2.9166667,1009.62915,1008.9423,32.325,0.20091961,1.0951964,5.276297,184.48894,30.926085,0.21045834,0.5,1554.4606,10.790861129760742,106.6313018798828
2000-03-10,Ho Chi Minh,2000-03-10 11:30:00+00:00,28.744835,69.47782,22.207335,33.316784,0.004166667,0.004166667,2.6666667,1009.0625,1008.3776,21.9,0.2044446,1.3080964,5.650727,142.01872,31.934418,0.17916667,0.5,1699.4161,10.790861129760742,106.6313018798828
2000-03-11,Ho Chi Minh,2000-03-11 11:30:00+00:00,27.996918,76.66014,23.232336,32.471333,0.074999996,0.074999996,11.416667,1009.0542,1008.3676,35.15,0.17427099,0.9626737,8.824647,134.32976,31.215668,0.17483334,0.5,1700.9718,10.790861129760742,106.6313018798828
2000-03-12,Ho Chi Minh,2000-03-12 11:30:00+00:00,27.7865,78.344734,23.407333,32.76745,0.22500001,0.22500001,14.875,1008.85004,1008.1631,52.0,0.18368524,0.88704675,6.8227735,151.85057,31.59275,0.21966666,0.5,1636.3744,10.790861129760742,106.6313018798828
2000-03-13,Ho Chi Minh,2000-03-13 11:30:00+00:00,27.338585,83.92156,24.163584,32.796043,0.45416665,0.45416665,27.166666,1009.37915,1008.69086,48.350002,0.1737863,0.6599332,6.748631,155.16035,30.838583,0.271375,0.5,1528.9297,10.790861129760742,106.6313018798828
2000-03-14,Ho Chi Minh,2000-03-14 11:30:00+00:00,27.349,77.107704,22.617752,31.767868,0.037499998,0.037499998,9.541667,1009.7708,1009.08234,50.34167,0.21115021,0.92990524,8.586413,149.09685,30.109415,0.256125,0.5,1680.9839,10.790861129760742,106.6313018798828
2000-03-15,Ho Chi Minh,2000-03-15 11:30:00+00:00,27.838585,74.77497,22.56775,32.539272,0.020833334,0.020833334,5.375,1008.825,1008.1382,48.225002,0.20304619,1.0472237,6.281574,137.39743,30.563583,0.226875,0.5,1572.8197,10.790861129760742,106.6313018798828
2000-03-16,Ho Chi Minh,2000-03-16 11:30:00+00:00,27.646917,78.11948,23.128168,32.910553,0.079166666,0.079166666,11.958333,1008.0542,1007.36743,50.5125,0.18223059,0.91136336,4.072789,145.62044,30.999,0.22266667,0.5416667,1618.9283,10.790861129760742,106.6313018798828
2000-03-17,Ho Chi Minh,2000-03-17 11:30:00+00:00,28.034416,73.375786,22.40525,32.286747,0.0,0.0,0.625,1007.2,1006.51483,26.462502,0.20569831,1.1181557,8.296406,136.39081,30.663584,0.20483333,0.5416667,1628.4215,10.790861129760742,106.6313018798828
2000-03-18,Ho Chi Minh,2000-03-18 11:30:00+00:00,28.238585,69.92203,21.551085,32.063885,0.0,0.0,0.625,1008.03754,1007.35205,24.3125,0.2345822,1.322084,9.124372,135.99303,31.36775,0.170375,0.5416667,1711.7059,10.790861129760742,106.6313018798828
2000-03-19,Ho Chi Minh,2000-03-19 11:30:00+00:00,28.007334,69.59426,21.332335,31.884735,0.008333334,0.008333334,2.875,1008.5208,1007.83466,31.175001,0.2197427,1.2960259,7.5070724,131.20427,32.434418,0.14925,0.5416667,1713.2017,10.790861129760742,106.6313018798828
2000-03-20,Ho Chi Minh,2000-03-20 11:30:00+00:00,27.976084,70.666954,21.713585,32.02055,0.025,0.025,6.9166665,1008.5208,1007.83453,27.362501,0.21991132,1.2272748,7.586037,130.7578,32.5115,0.14458333,0.5416667,1693.3824,10.790861129760742,106.6313018798828
2000-03-21,Ho Chi Minh,2000-03-21 11:30:00+00:00,28.0865,66.57307,20.740667,31.244675,0.008333334,0.008333334,5.375,1009.0417,1008.3552,40.4,0.20919757,1.4184494,9.009662,107.39144,32.04275,0.13820834,0.5416667,1613.694,10.790861129760742,106.6313018798828
2000-03-22,Ho Chi Minh,2000-03-22 11:30:00+00:00,28.282333,65.53065,20.453169,31.338745,0.0,0.0,1.1666666,1009.6333,1008.94696,42.487503,0.21241583,1.4884928,9.1156435,128.10806,32.296917,0.12991667,0.5416667,1350.8956,10.790861129760742,106.6313018798828
2000-03-23,Ho Chi Minh,2000-03-23 11:30:00+00:00,27.474,68.77117,20.526085,30.578638,0.0,0.0,1.0833334,1009.60004,1008.9118,37.3375,0.16343348,1.2912928,7.562762,121.23935,30.955252,0.12758334,0.5416667,1235.2816,10.790861129760742,106.6313018798828
2000-03-24,Ho Chi Minh,2000-03-24 11:30:00+00:00,28.209417,65.43082,20.613585,31.543097,0.008333334,0.008333334,3.5416667,1009.625,1008.9385,49.850002,0.18383642,1.4401097,6.814362,139.67293,32.271915,0.12483334,0.5416667,1615.569,10.790861129760742,106.6313018798828
2000-03-25,Ho Chi Minh,2000-03-25 11:30:00+00:00,29.115667,57.93501,19.40525,32.23605,0.0,0.0,0.625,1009.54584,1008.8614,23.012503,0.23628761,1.8462023,6.1302266,135.52104,34.232334,0.121249996,0.5416667,1709.8021,10.790861129760742,106.6313018798828
2000-03-26,Ho Chi Minh,2000-03-26 11:30:00+00:00,28.171919,72.45897,22.117752,32.520885,0.20416667,0.20416667,12.0,1010.125,1009.43805,42.4625,0.20443076,1.1997122,7.096872,72.721,33.47817,0.17545833,0.5416667,1483.9044,10.790861129760742,106.6313018798828
2000-03-27,Ho Chi Minh,2000-03-27 11:30:00+00:00,28.421919,65.8314,21.053167,32.22154,0.008333334,0.008333334,2.8333333,1010.0125,1009.3262,25.824999,0.23132844,1.4331074,7.186847,106.63239,31.915667,0.1815,0.5416667,1698.7867,10.790861129760742,106.6313018798828
2000-03-28,Ho Chi Minh,2000-03-28 11:30:00+00:00,28.476084,65.64034,21.1615,32.257603,0.016666668,0.016666668,2.9166667,1010.2166,1009.53033,27.387499,0.21762632,1.4198173,7.1086946,159.3325,32.684418,0.157125,0.5416667,1726.5693,10.790861129760742,106.6313018798828
2000-03-29,Ho Chi Minh,2000-03-29 11:30:00+00:00,28.451082,65.46203,21.071917,31.875183,0.06666667,0.06666667,2.625,1009.95,1009.26385,11.662499,0.24765307,1.4402156,9.956902,95.83277,33.221916,0.14520833,0.5416667,1728.0421,10.790861129760742,106.6313018798828
2000-03-30,Ho Chi Minh,2000-03-30 11:30:00+00:00,28.259417,66.6227,21.046917,31.683784,0.020833334,0.020833334,2.625,1008.7209,1008.0351,16.4625,0.22355111,1.401772,9.023173,113.11868,32.899,0.13841666,0.5416667,1713.9492,10.790861129760742,106.6313018798828
2000-03-31,Ho Chi Minh,2000-03-31 11:30:00+00:00,28.301085,69.80368,21.590668,32.191757,0.0,0.0,0.45833334,1007.99585,1007.3106,18.925001,0.22859257,1.3173769,8.232655,138.41989,33.278168,0.13229166,0.5416667,1726.5153,10.790861129760742,106.6313018798828
2000-04-01,Ho Chi Minh,2000-04-01 11:30:00+00:00,28.463583,73.072395,22.796919,33.048386,0.0375,0.0375,9.333333,1007.375,1006.6906,34.2625,0.20950426,1.1469898,7.6047053,147.9072,33.75525,0.13804166,0.5416667,1732.4208,10.790861129760742,106.6313018798828
2000-04-02,Ho Chi Minh,2000-04-02 11:30:00+00:00,29.069834,70.18195,22.517752,33.691647,0.004166667,0.004166667,2.75,1007.9292,1007.2458,26.025,0.2385393,1.3474836,7.530766,147.7029,34.294834,0.1345,0.5416667,1733.8638,10.790861129760742,106.6313018798828
2000-04-03,Ho Chi Minh,2000-04-03 11:30:00+00:00,29.319834,69.74889,22.701086,34.19637,0.025,0.025,2.9583333,1008.25415,1007.5711,29.1,0.23268552,1.3717595,6.2951007,167.96529,34.996914,0.127875,0.5416667,1735.2975,10.790861129760742,106.6313018798828
